feedstock_name,blending_case,pathway_feedstock_scope,feedstock_group,manure_subtype,wet_waste_reference_group,blend_manure_ratio,blend_wet_waste_ratio,feedstock_carbon_pct,feedstock_hydrogen_pct,feedstock_nitrogen_pct,feedstock_oxygen_pct,feedstock_moisture_pct,feedstock_volatile_matter_pct,feedstock_fixed_carbon_pct,feedstock_ash_pct,feedstock_hhv_mj_per_kg,sample_id,source_repo,source_file,source_dataset_kind,reference_label,pathway,pathway_variant,pathway_process_basis,pathway_performance_basis,pathway_environment_basis,pathway_cost_basis,pathway_claim_boundary,pathway_cost_proxy_base_factor,pathway_emission_factor_kgco2e_per_short_ton_reference,pathway_energy_intensity_mj_per_ton,process_temperature_c,residence_time_min,heating_rate_c_per_min,product_char_yield_pct,product_char_hhv_mj_per_kg,energy_recovery_pct,carbon_retention_pct,unit_cost_usd_per_ton_biochar_reference_2040,total_cost_usd_per_ton_biochar_reference_2040,feedstock_cost_usd_per_ton_manure_reference_2040
beef_manure_plus_food_waste,manure_dominant,mixed_manure_food_waste,mixed_manure_wet_waste,beef,food_waste,0.7,0.3,43.339,5.880999999999999,3.2889999999999997,33.108999999999995,74.3,74.798,11.927,13.889,,Waste2Energy::planning::pyrolysis::0002,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_pyrolysis_candidate,weighted_blend_from_pyrolysis_anchor_and_manure_balance_references,pyrolysis,mixed_feed_pyrolysis_condition_anchor,representative_conditions_from_observed_pyrolysis_rows,synthetic_mixed_feed_rows_with_observed_pyrolysis_condition_anchor,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only_with_future_pyrolysis_cost_reference_columns,"Pyrolysis rows are optimization-ready mixed-feed candidates, but blended mixed-feed behavior is still partly proxy-built rather than directly observed.",1.05,,7368.956595000001,500.0,30.0,10.0,43.3035,17.017,48.002173469387756,56.275,,,4.888735294117647
beef_manure_plus_food_waste,manure_dominant,mixed_manure_food_waste,mixed_manure_wet_waste,beef,food_waste,0.7,0.3,43.339,5.880999999999999,3.2889999999999997,33.108999999999995,74.3,74.798,11.927,13.889,,Waste2Energy::planning::pyrolysis::0003,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_pyrolysis_candidate,weighted_blend_from_pyrolysis_anchor_and_manure_balance_references,pyrolysis,mixed_feed_pyrolysis_condition_anchor,representative_conditions_from_observed_pyrolysis_rows,synthetic_mixed_feed_rows_with_observed_pyrolysis_condition_anchor,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only_with_future_pyrolysis_cost_reference_columns,"Pyrolysis rows are optimization-ready mixed-feed candidates, but blended mixed-feed behavior is still partly proxy-built rather than directly observed.",1.05,,7368.956595000001,400.0,30.0,10.0,43.3035,17.017,48.002173469387756,56.275,,,4.888735294117647
beef_manure_plus_food_waste,manure_dominant,mixed_manure_food_waste,mixed_manure_wet_waste,beef,food_waste,0.7,0.3,43.339,5.880999999999999,3.2889999999999997,33.108999999999995,74.3,74.798,11.927,13.889,,Waste2Energy::planning::pyrolysis::0004,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_pyrolysis_candidate,weighted_blend_from_pyrolysis_anchor_and_manure_balance_references,pyrolysis,mixed_feed_pyrolysis_condition_anchor,representative_conditions_from_observed_pyrolysis_rows,synthetic_mixed_feed_rows_with_observed_pyrolysis_condition_anchor,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only_with_future_pyrolysis_cost_reference_columns,"Pyrolysis rows are optimization-ready mixed-feed candidates, but blended mixed-feed behavior is still partly proxy-built rather than directly observed.",1.05,,7368.956595000001,600.0,30.0,10.0,43.3035,17.017,48.002173469387756,56.275,,,4.888735294117647
beef_manure_plus_food_waste,balanced_mixed_feed,mixed_manure_food_waste,mixed_manure_wet_waste,beef,food_waste,0.5,0.5,44.085,6.074999999999999,3.115,34.095,78.5,76.03,12.765,12.235,,Waste2Energy::planning::pyrolysis::0005,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_pyrolysis_candidate,weighted_blend_from_pyrolysis_anchor_and_manure_balance_references,pyrolysis,mixed_feed_pyrolysis_condition_anchor,representative_conditions_from_observed_pyrolysis_rows,synthetic_mixed_feed_rows_with_observed_pyrolysis_condition_anchor,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only_with_future_pyrolysis_cost_reference_columns,"Pyrolysis rows are optimization-ready mixed-feed candidates, but blended mixed-feed behavior is still partly proxy-built rather than directly observed.",1.05,,7903.061375,500.0,60.0,10.0,41.1725,19.195,48.93583819241982,56.275,,,4.888735294117647
beef_manure_plus_food_waste,balanced_mixed_feed,mixed_manure_food_waste,mixed_manure_wet_waste,beef,food_waste,0.5,0.5,44.085,6.074999999999999,3.115,34.095,78.5,76.03,12.765,12.235,,Waste2Energy::planning::pyrolysis::0006,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_pyrolysis_candidate,weighted_blend_from_pyrolysis_anchor_and_manure_balance_references,pyrolysis,mixed_feed_pyrolysis_condition_anchor,representative_conditions_from_observed_pyrolysis_rows,synthetic_mixed_feed_rows_with_observed_pyrolysis_condition_anchor,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only_with_future_pyrolysis_cost_reference_columns,"Pyrolysis rows are optimization-ready mixed-feed candidates, but blended mixed-feed behavior is still partly proxy-built rather than directly observed.",1.05,,7903.061375,500.0,30.0,10.0,41.1725,19.195,48.93583819241982,56.275,,,4.888735294117647
beef_manure_plus_food_waste,balanced_mixed_feed,mixed_manure_food_waste,mixed_manure_wet_waste,beef,food_waste,0.5,0.5,44.085,6.074999999999999,3.115,34.095,78.5,76.03,12.765,12.235,,Waste2Energy::planning::pyrolysis::0007,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_pyrolysis_candidate,weighted_blend_from_pyrolysis_anchor_and_manure_balance_references,pyrolysis,mixed_feed_pyrolysis_condition_anchor,representative_conditions_from_observed_pyrolysis_rows,synthetic_mixed_feed_rows_with_observed_pyrolysis_condition_anchor,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only_with_future_pyrolysis_cost_reference_columns,"Pyrolysis rows are optimization-ready mixed-feed candidates, but blended mixed-feed behavior is still partly proxy-built rather than directly observed.",1.05,,7903.061375,400.0,30.0,10.0,41.1725,19.195,48.93583819241982,56.275,,,4.888735294117647
beef_manure_plus_food_waste,balanced_mixed_feed,mixed_manure_food_waste,mixed_manure_wet_waste,beef,food_waste,0.5,0.5,44.085,6.074999999999999,3.115,34.095,78.5,76.03,12.765,12.235,,Waste2Energy::planning::pyrolysis::0008,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_pyrolysis_candidate,weighted_blend_from_pyrolysis_anchor_and_manure_balance_references,pyrolysis,mixed_feed_pyrolysis_condition_anchor,representative_conditions_from_observed_pyrolysis_rows,synthetic_mixed_feed_rows_with_observed_pyrolysis_condition_anchor,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only_with_future_pyrolysis_cost_reference_columns,"Pyrolysis rows are optimization-ready mixed-feed candidates, but blended mixed-feed behavior is still partly proxy-built rather than directly observed.",1.05,,7903.061375,600.0,30.0,10.0,41.1725,19.195,48.93583819241982,56.275,,,4.888735294117647
beef_manure_plus_food_waste,wet_waste_enhanced,mixed_manure_food_waste,mixed_manure_wet_waste,beef,food_waste,0.3,0.7,44.830999999999996,6.268999999999999,2.941,35.080999999999996,82.69999999999999,77.262,13.603,10.581,,Waste2Energy::planning::pyrolysis::0009,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_pyrolysis_candidate,weighted_blend_from_pyrolysis_anchor_and_manure_balance_references,pyrolysis,mixed_feed_pyrolysis_condition_anchor,representative_conditions_from_observed_pyrolysis_rows,synthetic_mixed_feed_rows_with_observed_pyrolysis_condition_anchor,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only_with_future_pyrolysis_cost_reference_columns,"Pyrolysis rows are optimization-ready mixed-feed candidates, but blended mixed-feed behavior is still partly proxy-built rather than directly observed.",1.05,,8344.339795,500.0,60.0,10.0,39.0415,21.372999999999998,49.86950291545189,56.275,,,4.888735294117647
beef_manure_plus_food_waste,wet_waste_enhanced,mixed_manure_food_waste,mixed_manure_wet_waste,beef,food_waste,0.3,0.7,44.830999999999996,6.268999999999999,2.941,35.080999999999996,82.69999999999999,77.262,13.603,10.581,,Waste2Energy::planning::pyrolysis::0010,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_pyrolysis_candidate,weighted_blend_from_pyrolysis_anchor_and_manure_balance_references,pyrolysis,mixed_feed_pyrolysis_condition_anchor,representative_conditions_from_observed_pyrolysis_rows,synthetic_mixed_feed_rows_with_observed_pyrolysis_condition_anchor,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only_with_future_pyrolysis_cost_reference_columns,"Pyrolysis rows are optimization-ready mixed-feed candidates, but blended mixed-feed behavior is still partly proxy-built rather than directly observed.",1.05,,8344.339795,500.0,30.0,10.0,39.0415,21.372999999999998,49.86950291545189,56.275,,,4.888735294117647
beef_manure_plus_food_waste,wet_waste_enhanced,mixed_manure_food_waste,mixed_manure_wet_waste,beef,food_waste,0.3,0.7,44.830999999999996,6.268999999999999,2.941,35.080999999999996,82.69999999999999,77.262,13.603,10.581,,Waste2Energy::planning::pyrolysis::0011,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_pyrolysis_candidate,weighted_blend_from_pyrolysis_anchor_and_manure_balance_references,pyrolysis,mixed_feed_pyrolysis_condition_anchor,representative_conditions_from_observed_pyrolysis_rows,synthetic_mixed_feed_rows_with_observed_pyrolysis_condition_anchor,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only_with_future_pyrolysis_cost_reference_columns,"Pyrolysis rows are optimization-ready mixed-feed candidates, but blended mixed-feed behavior is still partly proxy-built rather than directly observed.",1.05,,8344.339795,400.0,30.0,10.0,39.0415,21.372999999999998,49.86950291545189,56.275,,,4.888735294117647
beef_manure_plus_food_waste,wet_waste_enhanced,mixed_manure_food_waste,mixed_manure_wet_waste,beef,food_waste,0.3,0.7,44.830999999999996,6.268999999999999,2.941,35.080999999999996,82.69999999999999,77.262,13.603,10.581,,Waste2Energy::planning::pyrolysis::0012,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_pyrolysis_candidate,weighted_blend_from_pyrolysis_anchor_and_manure_balance_references,pyrolysis,mixed_feed_pyrolysis_condition_anchor,representative_conditions_from_observed_pyrolysis_rows,synthetic_mixed_feed_rows_with_observed_pyrolysis_condition_anchor,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only_with_future_pyrolysis_cost_reference_columns,"Pyrolysis rows are optimization-ready mixed-feed candidates, but blended mixed-feed behavior is still partly proxy-built rather than directly observed.",1.05,,8344.339795,600.0,30.0,10.0,39.0415,21.372999999999998,49.86950291545189,56.275,,,4.888735294117647
dairy_manure_plus_food_waste,manure_dominant,mixed_manure_food_waste,mixed_manure_wet_waste,dairy,food_waste,0.7,0.3,43.339,5.880999999999999,3.2889999999999997,33.108999999999995,77.1,74.798,11.927,13.889,,Waste2Energy::planning::pyrolysis::0013,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_pyrolysis_candidate,weighted_blend_from_pyrolysis_anchor_and_manure_balance_references,pyrolysis,mixed_feed_pyrolysis_condition_anchor,representative_conditions_from_observed_pyrolysis_rows,synthetic_mixed_feed_rows_with_observed_pyrolysis_condition_anchor,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only_with_future_pyrolysis_cost_reference_columns,"Pyrolysis rows are optimization-ready mixed-feed candidates, but blended mixed-feed behavior is still partly proxy-built rather than directly observed.",1.05,,7396.5677099999975,500.0,60.0,10.0,40.860499999999995,18.101999999999997,45.56691743119266,56.275,,,35.20388235294118
dairy_manure_plus_food_waste,manure_dominant,mixed_manure_food_waste,mixed_manure_wet_waste,dairy,food_waste,0.7,0.3,43.339,5.880999999999999,3.2889999999999997,33.108999999999995,77.1,74.798,11.927,13.889,,Waste2Energy::planning::pyrolysis::0014,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_pyrolysis_candidate,weighted_blend_from_pyrolysis_anchor_and_manure_balance_references,pyrolysis,mixed_feed_pyrolysis_condition_anchor,representative_conditions_from_observed_pyrolysis_rows,synthetic_mixed_feed_rows_with_observed_pyrolysis_condition_anchor,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only_with_future_pyrolysis_cost_reference_columns,"Pyrolysis rows are optimization-ready mixed-feed candidates, but blended mixed-feed behavior is still partly proxy-built rather than directly observed.",1.05,,7396.5677099999975,500.0,30.0,10.0,40.860499999999995,18.101999999999997,45.56691743119266,56.275,,,35.20388235294118
dairy_manure_plus_food_waste,manure_dominant,mixed_manure_food_waste,mixed_manure_wet_waste,dairy,food_waste,0.7,0.3,43.339,5.880999999999999,3.2889999999999997,33.108999999999995,77.1,74.798,11.927,13.889,,Waste2Energy::planning::pyrolysis::0015,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_pyrolysis_candidate,weighted_blend_from_pyrolysis_anchor_and_manure_balance_references,pyrolysis,mixed_feed_pyrolysis_condition_anchor,representative_conditions_from_observed_pyrolysis_rows,synthetic_mixed_feed_rows_with_observed_pyrolysis_condition_anchor,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only_with_future_pyrolysis_cost_reference_columns,"Pyrolysis rows are optimization-ready mixed-feed candidates, but blended mixed-feed behavior is still partly proxy-built rather than directly observed.",1.05,,7396.5677099999975,400.0,30.0,10.0,40.860499999999995,18.101999999999997,45.56691743119266,56.275,,,35.20388235294118
dairy_manure_plus_food_waste,manure_dominant,mixed_manure_food_waste,mixed_manure_wet_waste,dairy,food_waste,0.7,0.3,43.339,5.880999999999999,3.2889999999999997,33.108999999999995,77.1,74.798,11.927,13.889,,Waste2Energy::planning::pyrolysis::0016,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_pyrolysis_candidate,weighted_blend_from_pyrolysis_anchor_and_manure_balance_references,pyrolysis,mixed_feed_pyrolysis_condition_anchor,representative_conditions_from_observed_pyrolysis_rows,synthetic_mixed_feed_rows_with_observed_pyrolysis_condition_anchor,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only_with_future_pyrolysis_cost_reference_columns,"Pyrolysis rows are optimization-ready mixed-feed candidates, but blended mixed-feed behavior is still partly proxy-built rather than directly observed.",1.05,,7396.5677099999975,600.0,30.0,10.0,40.860499999999995,18.101999999999997,45.56691743119266,56.275,,,35.20388235294118
dairy_manure_plus_food_waste,balanced_mixed_feed,mixed_manure_food_waste,mixed_manure_wet_waste,dairy,food_waste,0.5,0.5,44.085,6.074999999999999,3.115,34.095,80.5,76.03,12.765,12.235,,Waste2Energy::planning::pyrolysis::0017,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_pyrolysis_candidate,weighted_blend_from_pyrolysis_anchor_and_manure_balance_references,pyrolysis,mixed_feed_pyrolysis_condition_anchor,representative_conditions_from_observed_pyrolysis_rows,synthetic_mixed_feed_rows_with_observed_pyrolysis_condition_anchor,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only_with_future_pyrolysis_cost_reference_columns,"Pyrolysis rows are optimization-ready mixed-feed candidates, but blended mixed-feed behavior is still partly proxy-built rather than directly observed.",1.05,,7873.671749999998,500.0,60.0,10.0,39.427499999999995,19.97,47.19636959370904,56.275,,,35.20388235294118
dairy_manure_plus_food_waste,balanced_mixed_feed,mixed_manure_food_waste,mixed_manure_wet_waste,dairy,food_waste,0.5,0.5,44.085,6.074999999999999,3.115,34.095,80.5,76.03,12.765,12.235,,Waste2Energy::planning::pyrolysis::0018,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_pyrolysis_candidate,weighted_blend_from_pyrolysis_anchor_and_manure_balance_references,pyrolysis,mixed_feed_pyrolysis_condition_anchor,representative_conditions_from_observed_pyrolysis_rows,synthetic_mixed_feed_rows_with_observed_pyrolysis_condition_anchor,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only_with_future_pyrolysis_cost_reference_columns,"Pyrolysis rows are optimization-ready mixed-feed candidates, but blended mixed-feed behavior is still partly proxy-built rather than directly observed.",1.05,,7873.671749999998,500.0,30.0,10.0,39.427499999999995,19.97,47.19636959370904,56.275,,,35.20388235294118
dairy_manure_plus_food_waste,balanced_mixed_feed,mixed_manure_food_waste,mixed_manure_wet_waste,dairy,food_waste,0.5,0.5,44.085,6.074999999999999,3.115,34.095,80.5,76.03,12.765,12.235,,Waste2Energy::planning::pyrolysis::0019,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_pyrolysis_candidate,weighted_blend_from_pyrolysis_anchor_and_manure_balance_references,pyrolysis,mixed_feed_pyrolysis_condition_anchor,representative_conditions_from_observed_pyrolysis_rows,synthetic_mixed_feed_rows_with_observed_pyrolysis_condition_anchor,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only_with_future_pyrolysis_cost_reference_columns,"Pyrolysis rows are optimization-ready mixed-feed candidates, but blended mixed-feed behavior is still partly proxy-built rather than directly observed.",1.05,,7873.671749999998,400.0,30.0,10.0,39.427499999999995,19.97,47.19636959370904,56.275,,,35.20388235294118
dairy_manure_plus_food_waste,balanced_mixed_feed,mixed_manure_food_waste,mixed_manure_wet_waste,dairy,food_waste,0.5,0.5,44.085,6.074999999999999,3.115,34.095,80.5,76.03,12.765,12.235,,Waste2Energy::planning::pyrolysis::0020,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_pyrolysis_candidate,weighted_blend_from_pyrolysis_anchor_and_manure_balance_references,pyrolysis,mixed_feed_pyrolysis_condition_anchor,representative_conditions_from_observed_pyrolysis_rows,synthetic_mixed_feed_rows_with_observed_pyrolysis_condition_anchor,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only_with_future_pyrolysis_cost_reference_columns,"Pyrolysis rows are optimization-ready mixed-feed candidates, but blended mixed-feed behavior is still partly proxy-built rather than directly observed.",1.05,,7873.671749999998,600.0,30.0,10.0,39.427499999999995,19.97,47.19636959370904,56.275,,,35.20388235294118
dairy_manure_plus_food_waste,wet_waste_enhanced,mixed_manure_food_waste,mixed_manure_wet_waste,dairy,food_waste,0.3,0.7,44.830999999999996,6.268999999999999,2.941,35.080999999999996,83.89999999999999,77.262,13.603,10.581,,Waste2Energy::planning::pyrolysis::0021,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_pyrolysis_candidate,weighted_blend_from_pyrolysis_anchor_and_manure_balance_references,pyrolysis,mixed_feed_pyrolysis_condition_anchor,representative_conditions_from_observed_pyrolysis_rows,synthetic_mixed_feed_rows_with_observed_pyrolysis_condition_anchor,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only_with_future_pyrolysis_cost_reference_columns,"Pyrolysis rows are optimization-ready mixed-feed candidates, but blended mixed-feed behavior is still partly proxy-built rather than directly observed.",1.05,,8297.238909999998,500.0,60.0,10.0,37.994499999999995,21.837999999999997,48.82582175622542,56.275,,,35.20388235294118
dairy_manure_plus_food_waste,wet_waste_enhanced,mixed_manure_food_waste,mixed_manure_wet_waste,dairy,food_waste,0.3,0.7,44.830999999999996,6.268999999999999,2.941,35.080999999999996,83.89999999999999,77.262,13.603,10.581,,Waste2Energy::planning::pyrolysis::0022,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_pyrolysis_candidate,weighted_blend_from_pyrolysis_anchor_and_manure_balance_references,pyrolysis,mixed_feed_pyrolysis_condition_anchor,representative_conditions_from_observed_pyrolysis_rows,synthetic_mixed_feed_rows_with_observed_pyrolysis_condition_anchor,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only_with_future_pyrolysis_cost_reference_columns,"Pyrolysis rows are optimization-ready mixed-feed candidates, but blended mixed-feed behavior is still partly proxy-built rather than directly observed.",1.05,,8297.238909999998,500.0,30.0,10.0,37.994499999999995,21.837999999999997,48.82582175622542,56.275,,,35.20388235294118
dairy_manure_plus_food_waste,wet_waste_enhanced,mixed_manure_food_waste,mixed_manure_wet_waste,dairy,food_waste,0.3,0.7,44.830999999999996,6.268999999999999,2.941,35.080999999999996,83.89999999999999,77.262,13.603,10.581,,Waste2Energy::planning::pyrolysis::0023,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_pyrolysis_candidate,weighted_blend_from_pyrolysis_anchor_and_manure_balance_references,pyrolysis,mixed_feed_pyrolysis_condition_anchor,representative_conditions_from_observed_pyrolysis_rows,synthetic_mixed_feed_rows_with_observed_pyrolysis_condition_anchor,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only_with_future_pyrolysis_cost_reference_columns,"Pyrolysis rows are optimization-ready mixed-feed candidates, but blended mixed-feed behavior is still partly proxy-built rather than directly observed.",1.05,,8297.238909999998,400.0,30.0,10.0,37.994499999999995,21.837999999999997,48.82582175622542,56.275,,,35.20388235294118
dairy_manure_plus_food_waste,wet_waste_enhanced,mixed_manure_food_waste,mixed_manure_wet_waste,dairy,food_waste,0.3,0.7,44.830999999999996,6.268999999999999,2.941,35.080999999999996,83.89999999999999,77.262,13.603,10.581,,Waste2Energy::planning::pyrolysis::0024,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_pyrolysis_candidate,weighted_blend_from_pyrolysis_anchor_and_manure_balance_references,pyrolysis,mixed_feed_pyrolysis_condition_anchor,representative_conditions_from_observed_pyrolysis_rows,synthetic_mixed_feed_rows_with_observed_pyrolysis_condition_anchor,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only_with_future_pyrolysis_cost_reference_columns,"Pyrolysis rows are optimization-ready mixed-feed candidates, but blended mixed-feed behavior is still partly proxy-built rather than directly observed.",1.05,,8297.238909999998,600.0,30.0,10.0,37.994499999999995,21.837999999999997,48.82582175622542,56.275,,,35.20388235294118
goat_manure_plus_food_waste,manure_dominant,mixed_manure_food_waste,mixed_manure_wet_waste,goat,food_waste,0.7,0.3,43.339,5.880999999999999,3.2889999999999997,33.108999999999995,80.6,74.798,11.927,13.889,,Waste2Energy::planning::pyrolysis::0025,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_pyrolysis_candidate,weighted_blend_from_pyrolysis_anchor_and_manure_balance_references,pyrolysis,mixed_feed_pyrolysis_condition_anchor,representative_conditions_from_observed_pyrolysis_rows,synthetic_mixed_feed_rows_with_observed_pyrolysis_condition_anchor,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only_with_future_pyrolysis_cost_reference_columns,"Pyrolysis rows are optimization-ready mixed-feed candidates, but blended mixed-feed behavior is still partly proxy-built rather than directly observed.",1.05,,6303.57076062,500.0,60.0,10.0,44.8155,14.065604,36.467990795590175,56.275,,,75.01529411764706
goat_manure_plus_food_waste,manure_dominant,mixed_manure_food_waste,mixed_manure_wet_waste,goat,food_waste,0.7,0.3,43.339,5.880999999999999,3.2889999999999997,33.108999999999995,80.6,74.798,11.927,13.889,,Waste2Energy::planning::pyrolysis::0026,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_pyrolysis_candidate,weighted_blend_from_pyrolysis_anchor_and_manure_balance_references,pyrolysis,mixed_feed_pyrolysis_condition_anchor,representative_conditions_from_observed_pyrolysis_rows,synthetic_mixed_feed_rows_with_observed_pyrolysis_condition_anchor,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only_with_future_pyrolysis_cost_reference_columns,"Pyrolysis rows are optimization-ready mixed-feed candidates, but blended mixed-feed behavior is still partly proxy-built rather than directly observed.",1.05,,6303.57076062,500.0,30.0,10.0,44.8155,14.065604,36.467990795590175,56.275,,,75.01529411764706
goat_manure_plus_food_waste,manure_dominant,mixed_manure_food_waste,mixed_manure_wet_waste,goat,food_waste,0.7,0.3,43.339,5.880999999999999,3.2889999999999997,33.108999999999995,80.6,74.798,11.927,13.889,,Waste2Energy::planning::pyrolysis::0027,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_pyrolysis_candidate,weighted_blend_from_pyrolysis_anchor_and_manure_balance_references,pyrolysis,mixed_feed_pyrolysis_condition_anchor,representative_conditions_from_observed_pyrolysis_rows,synthetic_mixed_feed_rows_with_observed_pyrolysis_condition_anchor,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only_with_future_pyrolysis_cost_reference_columns,"Pyrolysis rows are optimization-ready mixed-feed candidates, but blended mixed-feed behavior is still partly proxy-built rather than directly observed.",1.05,,6303.57076062,400.0,30.0,10.0,44.8155,14.065604,36.467990795590175,56.275,,,75.01529411764706
goat_manure_plus_food_waste,manure_dominant,mixed_manure_food_waste,mixed_manure_wet_waste,goat,food_waste,0.7,0.3,43.339,5.880999999999999,3.2889999999999997,33.108999999999995,80.6,74.798,11.927,13.889,,Waste2Energy::planning::pyrolysis::0028,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_pyrolysis_candidate,weighted_blend_from_pyrolysis_anchor_and_manure_balance_references,pyrolysis,mixed_feed_pyrolysis_condition_anchor,representative_conditions_from_observed_pyrolysis_rows,synthetic_mixed_feed_rows_with_observed_pyrolysis_condition_anchor,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only_with_future_pyrolysis_cost_reference_columns,"Pyrolysis rows are optimization-ready mixed-feed candidates, but blended mixed-feed behavior is still partly proxy-built rather than directly observed.",1.05,,6303.57076062,600.0,30.0,10.0,44.8155,14.065604,36.467990795590175,56.275,,,75.01529411764706
goat_manure_plus_food_waste,balanced_mixed_feed,mixed_manure_food_waste,mixed_manure_wet_waste,goat,food_waste,0.5,0.5,44.085,6.074999999999999,3.115,34.095,83.0,76.03,12.765,12.235,,Waste2Energy::planning::pyrolysis::0029,Waste2EnergyDerived,11_build_planning_mult_pathway_dataset.py,synthetic_mixed_feed_pyrolysis_candidate,weighted_blend_from_pyrolysis_anchor_and_manure_balance_references,pyrolysis,mixed_feed_pyrolysis_condition_anchor,representative_conditions_from_observed_pyrolysis_rows,synthetic_mixed_feed_rows_with_observed_pyrolysis_condition_anchor,carbon_retention_based_avoidance_proxy,relative_pathway_proxy_index_only_with_future_pyrolysis_cost_reference_columns,"Pyrolysis rows are optimization-ready mixed-feed candidates, but blended mixed-feed behavior is still partly proxy-built rather than directly observed.",1.05,,7219.6255215,500.0,60.0,10.0,42.2525,17.08686,40.697136282564415,56.275,,,75.01529411764706
